account_name,pe_firm_count,pe_firms,pe_firm_ids,any_multi_sector_sponsor,sources,company_url,wikipedia_url
Kerasotes Theatres,1,Providence Equity Partners,providence-equity,yes,wikipedia,https://en.wikipedia.org/wiki/Kerasotes_Theatres,https://en.wikipedia.org/wiki/Kerasotes_Theatres
Keyloop,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/keyloop,
Keystone Agency Partners,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/keystone-agency-partners/,
KFC in Japan,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/KFC_in_Japan,https://en.wikipedia.org/wiki/KFC_in_Japan
Khazna Data Centers,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/khazna-data-centers/,
Khoros,1,Vista Equity Partners,vista-equity,no,official_site|wikipedia,https://www.vistaequitypartners.com/company/khoros/,https://en.wikipedia.org/wiki/Khoros%2C_LLC
KIBO,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/kibo/,
KinderCare Learning Centers,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/KinderCare_Learning_Centers,https://en.wikipedia.org/wiki/KinderCare_Learning_Centers
Kindred at Home,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
Kiniciti,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
KIO JV,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/kio-jv/,
KION Group,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/KION_Group,https://en.wikipedia.org/wiki/KION_Group
KKR &,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/KKR_%26_Co.,https://en.wikipedia.org/wiki/KKR_%26_Co.
Klook,1,Vitruvian Partners,vitruvian,no,public_reports,,https://en.wikipedia.org/wiki/Vitruvian_Partners
Kneat,1,Thoma Bravo,thoma-bravo,no,official_site,,
Knot World Wide,1,Spectrum Equity,spectrum-equity,no,official_site,,
KnowBe4,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/knowbe4/,
Kobalt,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/kobalt,
Kofax,1,Thoma Bravo,thoma-bravo,no,official_site,,
Koubei,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/koubei/,
Kyruus,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/kyruus,
La Centrale,1,Providence Equity Partners,providence-equity,yes,official_site,,
La Quinta Inns & Suites,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/La_Quinta_Inns_%26_Suites,https://en.wikipedia.org/wiki/La_Quinta_Inns_%26_Suites
La Trobe Financial,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/La_Trobe_Financial,https://en.wikipedia.org/wiki/La_Trobe_Financial
LANDESK,1,Thoma Bravo,thoma-bravo,no,official_site,,
Landis+Gyr,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Landis%2BGyr,https://en.wikipedia.org/wiki/Landis%2BGyr
Landmark,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/landmark,
Landmark Aviation,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Landmark_Aviation,https://en.wikipedia.org/wiki/Landmark_Aviation
Lanyon Solutions,1,Vista Equity Partners,vista-equity,no,wikipedia,https://en.wikipedia.org/wiki/Lanyon_Solutions,https://en.wikipedia.org/wiki/Lanyon_Solutions
Latitude Financial Services,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Latitude_Financial_Services,https://en.wikipedia.org/wiki/Latitude_Financial_Services
Layered Technologies,1,Accel-KKR,accel-kkr,no,official_site,,
Le Figaro,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Le_Figaro,https://en.wikipedia.org/wiki/Le_Figaro
Leaf Group,1,Spectrum Equity,spectrum-equity,no,official_site,,
LeagueApps,1,Accel-KKR,accel-kkr,no,official_site,,
LeanDNA,1,Accel-KKR,accel-kkr,no,official_site,,
LEARFIELD,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/learfield-img-college/,
Legend Natural Gas,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Legend_Natural_Gas,https://en.wikipedia.org/wiki/Legend_Natural_Gas
Legerity,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/legerity,
Legoland,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/Legoland,https://en.wikipedia.org/wiki/Legoland
Legrand (company),1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Legrand_%28company%29,https://en.wikipedia.org/wiki/Legrand_%28company%29
Leica Camera,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/Leica_Camera,https://en.wikipedia.org/wiki/Leica_Camera
Leiters,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
Lemontech,1,Accel-KKR,accel-kkr,no,official_site,,
Lendingpoint,1,Warburg Pincus,warburg-pincus,yes,official_site|wikipedia,https://warburgpincus.com/investments/lendingpoint/,https://en.wikipedia.org/wiki/LendingPoint
Lenskart,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Lenskart,https://en.wikipedia.org/wiki/Lenskart
Leonine Holding,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Leonine_Holding,https://en.wikipedia.org/wiki/Leonine_Holding
LGC,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/LGC_Ltd,https://en.wikipedia.org/wiki/LGC_Ltd
Liberty Dental Plan,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
LifeLoop,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/lifeloop/,
LightBox,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/lightbox/,
Lighthouse,1,Spectrum Equity,spectrum-equity,no,official_site,,
Lighthouse Learning,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Lighthouse_Learning,https://en.wikipedia.org/wiki/Lighthouse_Learning
Lightspeed Systems,1,Genstar Capital,genstar-capital,yes,official_site,,
Likewize,1,Genstar Capital,genstar-capital,yes,official_site,,
LINQ,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,geig_article|official_site,,
Linxup,1,Spectrum Equity,spectrum-equity,no,official_site,,
Litera,1,Hg,hg,no,official_site,,
Litmos,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/litmos,
Litmus,1,Spectrum Equity,spectrum-equity,no,official_site,,
Little Chef,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Little_Chef,https://en.wikipedia.org/wiki/Little_Chef
Liveu,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/liveu,
Livspace,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Livspace,https://en.wikipedia.org/wiki/Livspace
Local Media,1,Thoma Bravo,thoma-bravo,no,official_site,,
Locaweb,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/locaweb/,
Lodgis,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/lodgis/,
Loews Cineplex Entertainment,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Loews_Cineplex_Entertainment,https://en.wikipedia.org/wiki/Loews_Cineplex_Entertainment
Loftware,1,Accel-KKR,accel-kkr,no,official_site,,
Logex,1,Thoma Bravo,thoma-bravo,no,official_site,,
LogicMonitor,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/logicmonitor/,
Logicor,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/Logicor,https://en.wikipedia.org/wiki/Logicor
LogRhythm,1,Thoma Bravo,thoma-bravo,no,official_site,,
Lone Wolf Real Estate Technologies,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/lone-wolf/,
Longview Power Plant,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Longview_Power_Plant,https://en.wikipedia.org/wiki/Longview_Power_Plant
LPL Financial Holdings,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/lpl-financial-holdings-inc/,
Lucanet,1,Hg,hg,no,official_site,,
Lucidworks,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/lucidworks,
Luxema Imaging,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
Lynda.com,1,Spectrum Equity,spectrum-equity,no,official_site,,
Lynx Medical Systems,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/lynx-medical-systems,
Lytx,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Lytx,https://en.wikipedia.org/wiki/Lytx
mabl,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/mabl/,
Macrobond,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/macrobond,
Madison International Realty,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/madison-international-realty/,
Madison Square Garden Sports,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/the-madison-square-garden-company/,
Magento,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Magento,https://en.wikipedia.org/wiki/Magento
Magnet Forensics,1,Thoma Bravo,thoma-bravo,no,official_site,,
Main Street Hub,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/main-street-hub/,
Majesco,1,Thoma Bravo,thoma-bravo,no,official_site,,
Manatron,1,Thoma Bravo,thoma-bravo,no,official_site,,
ManTech International,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/ManTech_International,https://en.wikipedia.org/wiki/ManTech_International
Marelli Europe,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Marelli_Europe,https://en.wikipedia.org/wiki/Marelli_Europe
Marelli Holdings,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Marelli_Holdings,https://en.wikipedia.org/wiki/Marelli_Holdings
Mariner Finance,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/mariner-finance/,
MarketFactory,1,Accel-KKR,accel-kkr,no,official_site,,
Marketo,1,Vista Equity Partners,vista-equity,no,geig_article|official_site,https://www.vistaequitypartners.com/company/marketo/,
Marlink,1,Providence Equity Partners,providence-equity,yes,official_site,,
Marqeta,1,Vitruvian Partners,vitruvian,no,public_reports,,https://en.wikipedia.org/wiki/Vitruvian_Partners
Marshall Wace,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Marshall_Wace,https://en.wikipedia.org/wiki/Marshall_Wace
MASA Global,1,Genstar Capital,genstar-capital,yes,official_site,,
Masabi,1,Accel-KKR,accel-kkr,no,official_site,,
Masan Group,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Masan_Group,https://en.wikipedia.org/wiki/Masan_Group
Masternaut,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/masternaut,
Matera,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/matera/,
Matrixx Software,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/matrixx-software,
Mattel,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Mattel,https://en.wikipedia.org/wiki/Mattel
Maxeda,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Maxeda,https://en.wikipedia.org/wiki/Maxeda
Mb2 Dental,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/mb2-dental/,
Mcgill and Partners,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/mcgill-and-partners/,
McGraw Hill,1,Platinum Equity,platinum-equity,yes,geig_article,,
MCI,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/mci/,
Mcmtech,1,Accel-KKR,accel-kkr,no,official_site,,
Medallia,1,Thoma Bravo,thoma-bravo,no,official_site|wikipedia,https://en.wikipedia.org/wiki/Medallia,https://en.wikipedia.org/wiki/Medallia
Medanta,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Medanta,https://en.wikipedia.org/wiki/Medanta
MedeAnalytics,1,Thoma Bravo,thoma-bravo,no,official_site,,
MedHOK,1,Spectrum Equity,spectrum-equity,no,official_site,,
Mediaocean,1,Vista Equity Partners,vista-equity,no,official_site|wikipedia,https://www.vistaequitypartners.com/company/mediaocean/,https://en.wikipedia.org/wiki/Mediaocean
Mediawan,1,Providence Equity Partners,providence-equity,yes,official_site,,
Medical Park,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Medical_Park,https://en.wikipedia.org/wiki/Medical_Park
Mediware,1,Thoma Bravo,thoma-bravo,no,official_site,,
Medline,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/medline/,
MedTrainer,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/medtrainer/,
Membersy,1,Spectrum Equity,spectrum-equity,no,official_site,,
Memsource,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Memsource,https://en.wikipedia.org/wiki/Memsource
Menlo Security,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/menlo-security/,
Merative,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/merative,
Mercell,1,Thoma Bravo,thoma-bravo,no,official_site,,
Mercer Advisors,1,Genstar Capital,genstar-capital,yes,official_site,,
Mercury Healthcare,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/healthgrades/,
Mercury Payment Systems,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/mercury-payment-solutions/,
MeridianLink,1,Thoma Bravo,thoma-bravo,no,official_site,,
Meril,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/meril/,
Merlin Entertainments,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/Merlin_Entertainments,https://en.wikipedia.org/wiki/Merlin_Entertainments
Metabo,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Metabo,https://en.wikipedia.org/wiki/Metabo
Metaswitch,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/metaswitch,
Metavante,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Metavante,https://en.wikipedia.org/wiki/Metavante
Metrologic,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/metrologic,
Mi Pueblo Food Center,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Mi_Pueblo_Food_Center,https://en.wikipedia.org/wiki/Mi_Pueblo_Food_Center
Michaels,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/Michaels,https://en.wikipedia.org/wiki/Michaels
MicroEdge,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/microedge/,
MidCap Financial,1,Genstar Capital,genstar-capital,yes,official_site,,
Mill (company),1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/The_Mill_%28company%29,https://en.wikipedia.org/wiki/The_Mill_%28company%29
Mimecast,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Mimecast,https://en.wikipedia.org/wiki/Mimecast
Mincom,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/mincom,
Mindbody,1,Vista Equity Partners,vista-equity,no,wikipedia,https://en.wikipedia.org/wiki/Mindbody_Inc.,https://en.wikipedia.org/wiki/Mindbody_Inc.
Minesoft,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/minesoft/,
Ministry Brands,1,Accel-KKR,accel-kkr,no,official_site,,
Minted,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Minted,https://en.wikipedia.org/wiki/Minted
Mirakl,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/mirakl/,
Mission Motors,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Mission_Motors,https://en.wikipedia.org/wiki/Mission_Motors
Mission Pet Health,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/mission-pet-health/,
Mitchell International Holdings,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/mitchell-international-holdings-inc/,
Mitel Networks,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/mitel-networks,
MNRK Music Group,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/MNRK_Music_Group,https://en.wikipedia.org/wiki/MNRK_Music_Group
Mobile Health,1,Accel-KKR,accel-kkr,no,official_site,,
Model N (company),1,Vista Equity Partners,vista-equity,no,wikipedia,https://en.wikipedia.org/wiki/Model_N_%28company%29,https://en.wikipedia.org/wiki/Model_N_%28company%29
Modern Campus,1,Providence Equity Partners,providence-equity,yes,official_site,,
Modern Dairy,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Modern_Dairy,https://en.wikipedia.org/wiki/Modern_Dairy
Modernizing Medicine,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Modernizing_Medicine,https://en.wikipedia.org/wiki/Modernizing_Medicine
Mofang,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/mofang/,
Momo,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/momo/,
Momo (company),1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Momo_%28company%29,https://en.wikipedia.org/wiki/Momo_%28company%29
Mondrian,1,Hellman & Friedman,hellman-friedman,no,geig_article,,
Mondrian Investment Partners,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/mondrian-investment-partners-ltd/,
Monolith Materials,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/monolith-materials/,
Montana Renewables,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/montana-renewables/,
Moonfare,1,Vitruvian Partners,vitruvian,no,public_reports,,https://en.wikipedia.org/wiki/Vitruvian_Partners
Mortgagebot,1,Spectrum Equity,spectrum-equity,no,official_site,,
Mosaic,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Mosaic_Inc.,https://en.wikipedia.org/wiki/Mosaic_Inc.
Motorola Solutions,1,Silver Lake,silver-lake,no,official_site|wikipedia,https://www.silverlake.com/portfolio/motorola-solutions/,https://en.wikipedia.org/wiki/Motorola_Solutions
Motus,1,Thoma Bravo,thoma-bravo,no,official_site,,
Movella,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/movella,
Mphasis,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/Mphasis,https://en.wikipedia.org/wiki/Mphasis
MRI Software,1,Vista Equity Partners,vista-equity,no,official_site|wikipedia,https://www.vistaequitypartners.com/company/mri-software/,https://en.wikipedia.org/wiki/MRI_Software
mSupply,1,Genstar Capital,genstar-capital,yes,official_site,,
MTU Aero Engines,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/MTU_Aero_Engines,https://en.wikipedia.org/wiki/MTU_Aero_Engines
MultiPlan,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/multiplan/,
Muse Group,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/muse-group,
MW Industries,1,Genstar Capital,genstar-capital,yes,official_site,,
MyComplianceOffice,1,Accel-KKR,accel-kkr,no,official_site,,
Mydentist,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Mydentist,https://en.wikipedia.org/wiki/Mydentist
Myfitnesspal,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/myfitnesspal,
Myheritage,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/myheritage,
Mykaarma,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/mykaarma/,
MYOB (company),1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/MYOB_%28company%29,https://en.wikipedia.org/wiki/MYOB_%28company%29
Myon,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/myon,
MyUnisoft,1,Hg,hg,no,official_site,,
Nasdaq Stock Market,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/nasdaq-stock-market-llc/,
Nasuni,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/nasuni/,
NAVEX,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/navex/,
Naviga,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/naviga/,
naviHealth,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
NAVTOR,1,Accel-KKR,accel-kkr,no,official_site,,
Ncontracts,1,Hg,hg,no,official_site,,
Nearmap,1,Thoma Bravo,thoma-bravo,no,official_site|wikipedia,https://en.wikipedia.org/wiki/Nearmap,https://en.wikipedia.org/wiki/Nearmap
NEC Group,1,Blackstone,blackstone,yes,wikipedia,https://en.wikipedia.org/wiki/NEC_Group,https://en.wikipedia.org/wiki/NEC_Group
NEC Software Solutions,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/NEC_Software_Solutions,https://en.wikipedia.org/wiki/NEC_Software_Solutions
NEP Group,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/NEP_Group,https://en.wikipedia.org/wiki/NEP_Group
Ness Digital Engineering,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Ness_Digital_Engineering,https://en.wikipedia.org/wiki/Ness_Digital_Engineering
Net Health,1,Spectrum Equity,spectrum-equity,no,official_site,,
Net Quote,1,Spectrum Equity,spectrum-equity,no,official_site,,
Netafim,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Netafim,https://en.wikipedia.org/wiki/Netafim
Netcraft,1,Spectrum Equity,spectrum-equity,no,official_site,,
Netdocuments,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/netdocuments/,
NetMotion Software,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/NetMotion_Software,https://en.wikipedia.org/wiki/NetMotion_Software
Nets A/S,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/nets-a-s/,
Netscreen,1,Spectrum Equity,spectrum-equity,no,official_site,,
Netsmart Technologies,1,Genstar Capital,genstar-capital,yes,official_site,,
Network General / NetScout,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/network-general-netscout/,
Network Instruments,1,Thoma Bravo,thoma-bravo,no,official_site,,
Network International,1,Warburg Pincus,warburg-pincus,yes,wikipedia,https://en.wikipedia.org/wiki/Network_International,https://en.wikipedia.org/wiki/Network_International
Neustar,1,Warburg Pincus,warburg-pincus,yes,geig_article,,
New Look (company),1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/New_Look_%28company%29,https://en.wikipedia.org/wiki/New_Look_%28company%29
NEW Relic,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/new-relic,
New Zealand Rugby,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/new-zealand-rugby/,
Newport Television,1,Providence Equity Partners,providence-equity,yes,wikipedia,https://en.wikipedia.org/wiki/Newport_Television,https://en.wikipedia.org/wiki/Newport_Television
News & Perspectives,1,"Welsh, Carson, Anderson & Stowe",wcas,yes,official_site,,
News Break,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/news-break,
Nexi,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/nexi/,
Nexon,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Nexon,https://en.wikipedia.org/wiki/Nexon
NexTag,1,Providence Equity Partners,providence-equity,yes,wikipedia,https://en.wikipedia.org/wiki/NexTag,https://en.wikipedia.org/wiki/NexTag
Nextcapital,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/nextcapital,
Nextech,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/nextech,
NextGen,1,Thoma Bravo,thoma-bravo,no,official_site,,
NextGen Healthcare,1,Thoma Bravo,thoma-bravo,no,wikipedia,https://en.wikipedia.org/wiki/NextGen_Healthcare,https://en.wikipedia.org/wiki/NextGen_Healthcare
Nexthink,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/nexthink/,
Nextraq,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/nextraq,
Nielsen Holdings,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Nielsen_Holdings,https://en.wikipedia.org/wiki/Nielsen_Holdings
Nielsen Media Research,1,KKR,kkr,yes,wikipedia,https://en.wikipedia.org/wiki/Nielsen_Media_Research,https://en.wikipedia.org/wiki/Nielsen_Media_Research
Nielsen N.V.,1,Hellman & Friedman,hellman-friedman,no,official_site,https://hf.com/portfolio/nielsen-n-v/,
Nintex,1,Thoma Bravo,thoma-bravo,no,official_site,,
Nitrogen,1,Hg,hg,no,official_site,,
NMI,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/nmi,
Nobao Renewable Energy,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/nobao-renewable-energy/,
Node4,1,Providence Equity Partners,providence-equity,yes,official_site,,
Nomad Foods,1,Permira,permira,yes,wikipedia,https://en.wikipedia.org/wiki/Nomad_Foods,https://en.wikipedia.org/wiki/Nomad_Foods
Nomadia,1,Hg,hg,no,official_site,,
Noom,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/noom/,
Nordam,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/Nordam,https://en.wikipedia.org/wiki/Nordam
North Plains,1,Accel-KKR,accel-kkr,no,official_site,,
NorthPoint Communications,1,Carlyle,carlyle,yes,wikipedia,https://en.wikipedia.org/wiki/NorthPoint_Communications,https://en.wikipedia.org/wiki/NorthPoint_Communications
NortonLifeLock,1,Silver Lake,silver-lake,no,official_site,https://www.silverlake.com/portfolio/nortonlifelock/,
Novaland Group,1,Warburg Pincus,warburg-pincus,yes,official_site,https://warburgpincus.com/investments/novaland-group/,
NovoPath,1,Accel-KKR,accel-kkr,no,official_site,,
Nptest Credence,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/nptest-credence,
Nshift Consignor,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/nshift-consignor,
Ntracts,1,Accel-KKR,accel-kkr,no,official_site,,
Numerator,1,Vista Equity Partners,vista-equity,no,official_site,https://www.vistaequitypartners.com/company/numerator/,
Numerix,1,Genstar Capital,genstar-capital,yes,official_site,,
Numonyx,1,Francisco Partners,francisco-partners,no,official_site,https://www.franciscopartners.com/investments/numonyx,
Nutrislice,1,Accel-KKR,accel-kkr,no,official_site,,
